category_id,category,subcategory,subcategory_id,product_id,title,price,old_price,image_url,is_out_of_stock,scraping_date,date,times
104,Epicerie Salée,Plats cuisinés,118,2300,Auchan Cassoulet 840G,3290,0.0,https://www.auchan.sn/624601-large_default/auchan-cassoulet-840g.jpg,False,2024-10-22 16:01:53,2024-10-22,16:01:53
104,Epicerie Salée,Plats cuisinés,118,2314,AUCHAN Ravioli Legume 400G,1525,0.0,https://www.auchan.sn/625086-large_default/auchan-ravioli-legume-400g.jpg,False,2024-10-22 16:01:53,2024-10-22,16:01:53
104,Epicerie Salée,Plats cuisinés,118,2328,POUCE Saucisses Lentilles 4/4,2650,0.0,https://www.auchan.sn/625830-large_default/pouce-saucisses-lentilles-4-4.jpg,False,2024-10-22 16:01:53,2024-10-22,16:01:53
104,Epicerie Salée,Plats cuisinés,118,2320,AUCHAN Ravioli Pur Boeuf 400G,2050,0.0,https://www.auchan.sn/624494-large_default/auchan-ravioli-pur-boeuf-400g.jpg,False,2024-10-22 16:01:53,2024-10-22,16:01:53
104,Epicerie Salée,Plats cuisinés,118,2356,AUCHAN Chucrut Garnie 400GR,2050,0.0,https://www.auchan.sn/624748-large_default/auchan-chucrut-garnie-400gr.jpg,False,2024-10-22 16:01:53,2024-10-22,16:01:53
104,Epicerie Salée,Plats cuisinés,118,2348,Auchan gratin dauphin 425G,1450,0.0,https://www.auchan.sn/624813-large_default/auchan-gratin-dauphin-425g.jpg,False,2024-10-22 16:01:53,2024-10-22,16:01:53
104,Epicerie Salée,Plats cuisinés,118,2376,AUCHAN Ravioli Bolo 400G,2550,0.0,https://www.auchan.sn/625317-large_default/auchan-ravioli-bolo-400g.jpg,False,2024-10-22 16:01:53,2024-10-22,16:01:53
104,Epicerie Salée,Plats cuisinés,118,547,AUCHAN TORSADES CARBONARA 300G,2450,0.0,https://www.auchan.sn/625311-large_default/auchan-torsades-carbonara-300g.jpg,False,2024-10-22 16:01:53,2024-10-22,16:01:53
104,Epicerie Salée,Plats cuisinés,118,2857,AUCHAN Riz Blanquette Veau 300G,2850,0.0,https://www.auchan.sn/625312-large_default/auchan-riz-blanquette-veau-300g.jpg,False,2024-10-22 16:01:53,2024-10-22,16:01:53
104,Epicerie Salée,Plats cuisinés,118,8593,AUCHAN Spaghetti bolognaise 1 personne 400g,2975,0.0,https://www.auchan.sn/625318-large_default/auchan-spaghetti-bolognaise-1-personne-400g.jpg,False,2024-10-22 16:01:53,2024-10-22,16:01:53
104,Epicerie Salée,Plats cuisinés,118,2492,POUCE Cassoulet 840G,2750,0.0,https://www.auchan.sn/625836-large_default/pouce-cassoulet-840g.jpg,False,2024-10-22 16:01:53,2024-10-22,16:01:53
104,Epicerie Salée,Plats cuisinés,118,2488,AUCHAN Petit Salé Lentille,2050,0.0,https://www.auchan.sn/624437-large_default/auchan-petit-sale-lentille.jpg,False,2024-10-22 16:01:53,2024-10-22,16:01:53
104,Epicerie Salée,Plats cuisinés,118,2489,AUCHAN Cassoulet 420G,1825,0.0,https://www.auchan.sn/624602-large_default/auchan-cassoulet-420g.jpg,False,2024-10-22 16:01:53,2024-10-22,16:01:53
104,Epicerie Salée,Plats cuisinés,118,2049,AUCHAN Ravioli 800G,3290,0.0,https://www.auchan.sn/624672-large_default/auchan-ravioli-800g.jpg,False,2024-10-22 16:01:53,2024-10-22,16:01:53
104,Epicerie Salée,Plats cuisinés,118,2855,AUCHAN Poulet Basquaise 300G,2990,0.0,https://www.auchan.sn/625082-large_default/auchan-poulet-basquaise-300g.jpg,False,2024-10-22 16:01:53,2024-10-22,16:01:53
104,Epicerie Salée,Plats cuisinés,118,2856,Poulet Roti Et Puree A L'Ancienne 300G,3175,0.0,https://www.auchan.sn/631176-large_default/poulet-roti-et-puree-a-l-ancienne-300g.jpg,False,2024-10-22 16:01:53,2024-10-22,16:01:53
104,Epicerie Salée,Plats cuisinés,118,2853,AUCHAN Riz Basmati Curry 2Min 250G,1275,0.0,https://www.auchan.sn/624912-large_default/auchan-riz-basmati-curry-2min-250g.jpg,False,2024-10-22 16:01:53,2024-10-22,16:01:53
104,Epicerie Salée,Plats cuisinés,118,1078,AUCHAN EMINCE POULET RIZ 300G,2790,0.0,https://www.auchan.sn/625313-large_default/auchan-emince-poulet-riz-300g.jpg,False,2024-10-22 16:01:53,2024-10-22,16:01:53
104,Epicerie Salée,Plats cuisinés,118,2377,Auchan potée aux choux,2350,0.0,https://www.auchan.sn/625314-large_default/auchan-potee-aux-choux.jpg,False,2024-10-22 16:01:53,2024-10-22,16:01:53
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,570,Purée de Tomates Victoria 500G,1125,0.0,https://www.auchan.sn/630099-large_default/puree-de-tomates-victoria-500g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,8576,SAUCE TOMATES BASILIC BARILLA 400G,2190,0.0,https://www.auchan.sn/625996-large_default/sauce-tomates-basilic-barilla-400g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,4865,Auchan Pouce tomate pelée boîte 1/2 383g,990,0.0,https://www.auchan.sn/630146-large_default/auchan-pouce-tomate-pelee-boite-1-2-383g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,4579,Auchan moutarde de Dijon forte pot de 280 g,2250,0.0,https://www.auchan.sn/624679-large_default/auchan-moutarde-de-dijon-forte-pot-de-280-g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,965,AUCHAN PUREE DE TOMATE 680 G,1825,0.0,https://www.auchan.sn/624847-large_default/auchan-puree-de-tomate-680-g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,8460,AUCHAN Sauce bourguignonne 250g,1425,0.0,https://www.auchan.sn/625577-large_default/auchan-sauce-bourguignonne-250g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,8624,FRENCH'S Moutarde classique flacon souple 226g,2650,0.0,https://www.auchan.sn/630109-large_default/french-s-moutarde-classique-flacon-souple-226g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,3757,Auchan Sauce Soja 150ML,1290,0.0,https://www.auchan.sn/624531-large_default/auchan-sauce-soja-150ml.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,7176,"AUCHAN Sauce tomate bolognaise origine France, en bocal 190g",1490,0.0,https://www.auchan.sn/624814-large_default/auchan-sauce-tomate-bolognaise-origine-france-en-bocal-190g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,8462,AUCHAN Sauce béarnaise 240g,1325,0.0,https://www.auchan.sn/624905-large_default/auchan-sauce-bearnaise-240g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,2293,AUCHAN Moutarde Dijon 265G,1525,0.0,https://www.auchan.sn/624977-large_default/auchan-moutarde-dijon-265g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,8458,Mayonnaise pointe de moutarde LESIEUR le flacon de 425 g,2290,0.0,https://www.auchan.sn/630093-large_default/mayonnaise-pointe-de-moutarde-lesieur-le-flacon-de-425-g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,403,Auchan tomates entières pelées au jus 238g,1075,0.0,https://www.auchan.sn/624635-large_default/auchan-tomates-entieres-pelees-au-jus-238g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,8607,LESIEUR Mayonnaise classique à l'huile de colza origine...,1175,0.0,https://www.auchan.sn/630101-large_default/lesieur-mayonnaise-classique-a-l-huile-de-colza-origine-france-en-tube-175g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,560,SAUCE FRITE AUCHAN 350ML,1625,0.0,https://www.auchan.sn/624549-large_default/sauce-frite-auchan-350ml.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,1104,CHAIR TOM BASILIC AUCHAN 400G,1590,0.0,https://www.auchan.sn/624550-large_default/chair-tom-basilic-auchan-400g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,3112,Auchan sauce poivre 240G,1325,0.0,https://www.auchan.sn/624904-large_default/auchan-sauce-poivre-240g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,559,AUCHAN SAUCE BURGER 350ML,1825,0.0,https://www.auchan.sn/624559-large_default/auchan-sauce-burger-350ml.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,4702,Auchan Mmm! douceur à base de vinaigre balsamique de...,1990,0.0,https://www.auchan.sn/625094-large_default/auchan-mmm-douceur-a-base-de-vinaigre-balsamique-de-modene-250-ml.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,2034,Moutarde A L'ancienne 210G,1525,0.0,https://www.auchan.sn/624627-large_default/moutarde-a-l-ancienne-210g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,400,CHAIR TOMATE NAT. AUCHAN400G,1425,0.0,https://www.auchan.sn/624566-large_default/chair-tomate-nat-auchan400g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,8461,AUCHAN Sauce tartare 240g,1450,0.0,https://www.auchan.sn/624906-large_default/auchan-sauce-tartare-240g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,7191,"AUCHAN Sauce tomate provençale origine France, en bocal 420g",1525,0.0,https://www.auchan.sn/625072-large_default/auchan-sauce-tomate-provencale-origine-france-en-bocal-420g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,8616,AUCHAN Mayonnaise aux œufs frais en tube 175g,990,0.0,https://www.auchan.sn/628885-large_default/auchan-mayonnaise-aux-oeufs-frais-en-tube-175g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,5561,Auchan assortiment de 4 sauces condimentaires 4x90g,3075,0.0,https://www.auchan.sn/624680-large_default/auchan-assortiment-de-4-sauces-condimentaires-4x90g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,8776,BARILLA SAUCE TOMATES ARRABBIATA  400G,2290,0.0,https://www.auchan.sn/630410-large_default/barilla-sauce-tomates-arrabbiata-400g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,8463,Sauce tomate ail & oignon HEINZ la brique de 520 g,1890,0.0,https://www.auchan.sn/630102-large_default/sauce-tomate-ail-oignon-heinz-la-brique-de-520-g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,7179,Purée de Tomate Nature Mutti 400G,1325,0.0,https://www.auchan.sn/629758-large_default/puree-de-tomate-nature-mutti-400g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,8500,Ketchup HEINZ le flacon de 250g,1625,0.0,https://www.auchan.sn/630103-large_default/ketchup-heinz-le-flacon-de-250g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,8622,PANZANI Sauce tomate cuisinée petits légumes...,1525,0.0,https://www.auchan.sn/629367-large_default/panzani-sauce-tomate-cuisinee-petits-legumes-conservateur-ni-colorant-en-tube.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,694,AMORA KETCHUP NAT TOP DOWN550G,2150,0.0,https://www.auchan.sn/625457-large_default/amora-ketchup-nat-top-down550g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,542,MAYONNAISE POUCE BOCAL 500ML*,1650,0.0,https://www.auchan.sn/631290-large_default/mayonnaise-pouce-bocal-500ml.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,690,AUCHAN MAYONNAISE NATURE 475G,1790,0.0,https://www.auchan.sn/624755-large_default/auchan-mayonnaise-nature-475g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,248,MAYONAISE AUCHAN 710G,1690,3390.0,https://www.auchan.sn/624985-large_default/mayonaise-auchan-710g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,3598,Auchan Sauce Samourai 340ml,1850,0.0,https://www.auchan.sn/624597-large_default/auchan-sauce-samourai-340ml.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,941,MOUTARDE FORT AMORA440G,1990,0.0,https://www.auchan.sn/630105-large_default/moutarde-fort-amora440g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,8780,SAUCE BOLOGNAISE BARILLA 400G,2750,0.0,https://www.auchan.sn/630453-large_default/sauce-bolognaise-barilla-400g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,9498,HEINZ KETCHUP SOUPLE 342G,1950,0.0,https://www.auchan.sn/628741-large_default/heinz-ketchup-souple-342g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,4357,Auchan sauce tomate cuisinée 190 g,990,0.0,https://www.auchan.sn/624865-large_default/auchan-sauce-tomate-cuisinee-190-g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,2679,AUCHAN Mayonnaise light 450ML,1625,0.0,https://www.auchan.sn/624860-large_default/auchan-mayonnaise-light-450ml.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,8566,Mayonnaise de Dijon AMORA le flacon de 415 g,3290,0.0,https://www.auchan.sn/629511-large_default/mayonnaise-de-dijon-amora-le-flacon-de-415-g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,8625,Sauce pommes frites AMORA le flacon de 260G,2150,0.0,https://www.auchan.sn/630412-large_default/sauce-pommes-frites-amora-le-flacon-de-260g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,8148,"AUCHAN Coulis de tomates de Provence, en poche 300g",1790,0.0,https://www.auchan.sn/624599-large_default/auchan-coulis-de-tomates-de-provence-en-poche-300g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,3595,Heinz Ketchup Souple 570G,2890,0.0,https://www.auchan.sn/630106-large_default/heinz-ketchup-souple-570g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,8619,Sauce Tomates Olives  BARILLA 400G,2450,0.0,https://www.auchan.sn/630570-large_default/sauce-tomates-olives-barilla-400g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,4599,Auchan sauce barbecue goût fumé 400 g,1825,0.0,https://www.auchan.sn/625124-large_default/auchan-sauce-barbecue-gout-fume-400-g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,3714,"AUCHAN Sauce tomate bolognaise origine France, en bocal 420g",2550,0.0,https://www.auchan.sn/625070-large_default/auchan-sauce-tomate-bolognaise-origine-france-en-bocal-420g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,8472,"AUCHAN Sauce tomate forestière, en bocal 420g",1950,0.0,https://www.auchan.sn/629524-large_default/auchan-sauce-tomate-forestiere-en-bocal-420g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,8457,"AUCHAN Sauce tomate aux petits légumes, en tube 180g",1325,0.0,https://www.auchan.sn/631172-large_default/auchan-sauce-tomate-aux-petits-legumes-en-tube-180g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Sauces & Tomates & Mayonnaises,114,8502,"AUCHAN GOURMET Coulis de tomates , en bocal 430g",1525,0.0,https://www.auchan.sn/625011-large_default/auchan-gourmet-coulis-de-tomates-en-bocal-430g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Conserves de viande,184,270,TERR.CAMPAGNE BRET AUCHAN 180G,1325,0.0,https://www.auchan.sn/624509-large_default/terrcampagne-bret-auchan-180g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Conserves de viande,184,2304,Auchan Terrine De lapin Aux Herbes De Provence 180G,1725,0.0,https://www.auchan.sn/624610-large_default/auchan-terrine-de-lapin-aux-herbes-de-provence-180g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Conserves de viande,184,3594,Auchan Confiture Foie Volaile 180G,1325,0.0,https://www.auchan.sn/624911-large_default/auchan-confiture-foie-volaile-180g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Conserves de viande,184,1559,Zwan LM Poulet Hot Spicy 200G,2090,0.0,https://www.auchan.sn/630039-large_default/zwan-lm-poulet-hot-spicy-200g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Conserves de viande,184,1821,Zwan Lunch Meat Poulet 200Gr,1990,0.0,https://www.auchan.sn/631682-large_default/zwan-lunch-meat-poulet-200gr.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Conserves de viande,184,1820,Zwan Luncheon Poulet 340G,2490,0.0,https://www.auchan.sn/629100-large_default/zwan-luncheon-poulet-340g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Conserves de viande,184,1375,LUNCHEON MEAT BEEF SARA 320G,890,0.0,https://www.auchan.sn/630882-large_default/luncheon-meat-beef-sara-320g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Conserves de viande,184,3151,AUCHAN Pate De Foie 78GR,490,0.0,https://www.auchan.sn/625819-large_default/auchan-pate-de-foie-78gr.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Conserves de viande,184,6501,Lido luncheon poulet 200G,875,0.0,https://www.auchan.sn/631660-large_default/lido-luncheon-poulet-200g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Conserves de viande,184,6500,Lido luncheon poulet 340G,1250,0.0,https://www.auchan.sn/630884-large_default/lido-luncheon-poulet-340g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Conserves de viande,184,1850,Sara Luncheon Meat Plet 320G,990,0.0,https://www.auchan.sn/631361-large_default/sara-luncheon-meat-plet-320g.jpg,False,2024-10-22 16:01:54,2024-10-22,16:01:54
104,Epicerie Salée,Conserves de légumes,183,1115,CHAMPIGN PIED/MCX1/2 POUCE230G,1125,0.0,https://www.auchan.sn/625829-large_default/champign-pied-mcx1-2-pouce230g.jpg,False,2024-10-22 16:01:55,2024-10-22,16:01:55
104,Epicerie Salée,Conserves de légumes,183,411,BETTERAVE CUBE AUCHAN  265G,1125,0.0,https://www.auchan.sn/624586-large_default/betterave-cube-auchan-265g.jpg,False,2024-10-22 16:01:55,2024-10-22,16:01:55
104,Epicerie Salée,Conserves de légumes,183,963,CHAMPIGN 1ER CHX230G POUCE 1/2,1525,0.0,https://www.auchan.sn/625837-large_default/champign-1er-chx230g-pouce-1-2.jpg,False,2024-10-22 16:01:55,2024-10-22,16:01:55
104,Epicerie Salée,Conserves de légumes,183,139,MACEDOINE LEGUMES AUCHAN 265G,950,0.0,https://www.auchan.sn/624840-large_default/macedoine-legumes-auchan-265g.jpg,False,2024-10-22 16:01:55,2024-10-22,16:01:55
104,Epicerie Salée,Conserves de légumes,183,8620,Auchan Haricot Beurre extra-Fins 440G,1490,0.0,https://www.auchan.sn/625807-large_default/auchan-haricot-beurre-extra-fins-440g.jpg,False,2024-10-22 16:01:55,2024-10-22,16:01:55
104,Epicerie Salée,Conserves de légumes,183,958,AUCHAN CHAMP PIED+MOC 230G,1325,0.0,https://www.auchan.sn/624908-large_default/auchan-champ-piedmoc-230g.jpg,False,2024-10-22 16:01:55,2024-10-22,16:01:55
104,Epicerie Salée,Conserves de légumes,183,4605,Auchan champignons de Paris entiers 1er choix 3x115 g,2775,0.0,https://www.auchan.sn/624563-large_default/auchan-champignons-de-paris-entiers-1er-choix-3x115-g.jpg,False,2024-10-22 16:01:55,2024-10-22,16:01:55
104,Epicerie Salée,Conserves de légumes,183,402,"AUCHAN Petits pois carottes extra fins à l'étuvée, en...",1725,0.0,https://www.auchan.sn/624496-large_default/auchan-petits-pois-carottes-extra-fins-a-l-etuvee-en-bocal-420g.jpg,False,2024-10-22 16:01:55,2024-10-22,16:01:55
104,Epicerie Salée,Conserves de légumes,183,8867,AUCHAN Cœurs d'artichauts 240g,2050,0.0,https://www.auchan.sn/629328-large_default/auchan-coeurs-d-artichauts-240g.jpg,False,2024-10-22 16:01:55,2024-10-22,16:01:55
104,Epicerie Salée,Céréales & Riz & Couscous & Semoules,117,7489,Polenta Express Grain Moyen 500G,1625,0.0,https://www.auchan.sn/626450-large_default/polenta-express-grain-moyen-500g.jpg,False,2024-10-22 16:01:55,2024-10-22,16:01:55
104,Epicerie Salée,Conserves de légumes,183,1093,HARICOT BLANC AUCHAN 250G,975,0.0,https://www.auchan.sn/624841-large_default/haricot-blanc-auchan-250g.jpg,False,2024-10-22 16:01:55,2024-10-22,16:01:55
104,Epicerie Salée,Conserves de légumes,183,4397,Auchan lentilles cuisinées à la graisse d'oie 400 g,1350,0.0,https://www.auchan.sn/624861-large_default/auchan-lentilles-cuisinees-a-la-graisse-d-oie-400-g.jpg,False,2024-10-22 16:01:55,2024-10-22,16:01:55
104,Epicerie Salée,Conserves de légumes,183,249,AUCHAN CHAMP.PARIS EMINCES 230,1490,0.0,https://www.auchan.sn/624975-large_default/auchan-champparis-eminces-230.jpg,False,2024-10-22 16:01:55,2024-10-22,16:01:55
104,Epicerie Salée,Céréales & Riz & Couscous & Semoules,117,8606,AUCHAN Riz long grain incollable sachets cuisson prêt en...,1290,0.0,https://www.auchan.sn/625513-large_default/auchan-riz-long-grain-incollable-sachets-cuisson-pret-en-10-min-4x125g-500g.jpg,False,2024-10-22 16:01:55,2024-10-22,16:01:55
104,Epicerie Salée,Céréales & Riz & Couscous & Semoules,117,3587,Pouce Riz Long Blanc Non Etuve 1KG,1525,0.0,https://www.auchan.sn/625822-large_default/pouce-riz-long-blanc-non-etuve-1kg.jpg,False,2024-10-22 16:01:55,2024-10-22,16:01:55
104,Epicerie Salée,Céréales & Riz & Couscous & Semoules,117,4573,Auchan riz 3 couleurs sachet 500 g,1425,0.0,https://www.auchan.sn/624737-large_default/auchan-riz-3-couleurs-sachet-500-g.jpg,False,2024-10-22 16:01:55,2024-10-22,16:01:55
104,Epicerie Salée,Conserves de légumes,183,7239,AUCHAN Ravioli aux 6 légumes 2 personnes 800g,2625,0.0,https://www.auchan.sn/625316-large_default/auchan-ravioli-aux-6-legumes-2-personnes-800g.jpg,False,2024-10-22 16:01:55,2024-10-22,16:01:55
104,Epicerie Salée,Conserves de légumes,183,2431,BONDUELLE Mais Doux sans sucre ajoutés 285G,1390,0.0,https://www.auchan.sn/628705-large_default/bonduelle-mais-doux-sans-sucre-ajoutes-285g.jpg,False,2024-10-22 16:01:55,2024-10-22,16:01:55
104,Epicerie Salée,Conserves de légumes,183,3632,Auchan Bocal Oignons 42.5CL,1225,0.0,https://www.auchan.sn/624923-large_default/auchan-bocal-oignons-425cl.jpg,False,2024-10-22 16:01:55,2024-10-22,16:01:55
104,Epicerie Salée,Céréales & Riz & Couscous & Semoules,117,4582,Auchan lentilles vertes sachet 500 g,1525,0.0,https://www.auchan.sn/624641-large_default/auchan-lentilles-vertes-sachet-500-g.jpg,False,2024-10-22 16:01:55,2024-10-22,16:01:55
104,Epicerie Salée,Céréales & Riz & Couscous & Semoules,117,8152,AUCHAN Riz basmati sachets cuisson prêt en 11 min 4...,1725,0.0,https://www.auchan.sn/625007-large_default/auchan-riz-basmati-sachets-cuisson-pret-en-11-min-4-sachets-500g.jpg,False,2024-10-22 16:01:55,2024-10-22,16:01:55
104,Epicerie Salée,Conserves de légumes,183,233,LENTILLE PREPARE 1/2 AUCHAN,890,0.0,https://www.auchan.sn/625516-large_default/lentille-prepare-1-2-auchan.jpg,False,2024-10-22 16:01:55,2024-10-22,16:01:55
104,Epicerie Salée,Conserves de légumes,183,3730,Auchan Bocal Petit Pois 445G,1625,0.0,https://www.auchan.sn/624450-large_default/auchan-bocal-petit-pois-445g.jpg,False,2024-10-22 16:01:55,2024-10-22,16:01:55
104,Epicerie Salée,Céréales & Riz & Couscous & Semoules,117,960,COUSCOUS FIN AUCHAN 500G,1125,0.0,https://www.auchan.sn/624551-large_default/couscous-fin-auchan-500g.jpg,False,2024-10-22 16:01:55,2024-10-22,16:01:55
104,Epicerie Salée,Céréales & Riz & Couscous & Semoules,117,8149,AUCHAN Mélange 4 céréales Blé Avoine Soja Orge prêt en 10...,1625,0.0,https://www.auchan.sn/630857-large_default/auchan-melange-4-cereales-ble-avoine-soja-orge-pret-en-10-min-2x200g.jpg,False,2024-10-22 16:01:55,2024-10-22,16:01:55
104,Epicerie Salée,Conserves de légumes,183,7244,POUCE Petits pois et jeunes carottes à l'étuvée boîte 530g,1725,0.0,https://www.auchan.sn/625849-large_default/pouce-petits-pois-et-jeunes-carottes-a-l-etuvee-boite-530g.jpg,False,2024-10-22 16:01:55,2024-10-22,16:01:55
104,Epicerie Salée,Conserves de légumes,183,6908,Auchan Haricots Rouges 500g,1825,0.0,https://www.auchan.sn/625509-large_default/auchan-haricots-rouges-500g.jpg,False,2024-10-22 16:01:55,2024-10-22,16:01:55
